Amadeus,Fesyk,655553884,38801
Ždan,Snezhkin,473414256,30200
Bratislava,Polášková Burešová,413325183,46331
Filipa,Lážňovská,896927271,67528
Ludivoj,Sixsmith,887708638,67403
Brigita,Medvidová,846480919,71700
Lukrécie,Abdelkarim Němcová,631982566,56010
Vojslav,Bavala,710446959,75116
Herta,Vylobová,579502669,68732
Serafín,Enho,140747116,50351
Aristid,Arutyunov,324261185,73934
Geralda,Zugschwerdová,855211668,56542
Kilián,Hiadlovský,307160749,37704
Tichon,Kuvíček,543333803,41181
Šárka,Wünscheová,275048864,74259
Chval,Prediger,755484855,43923
Rafaela,Lukschalová,684936697,67161
Laurencie,Troupová,574878670,74259
Pelagie,Apiarová,234913930,63800
Mona,Funtánová,311451875,36471
Živan,Gavaz,505483620,76005
Marta,Kolichová,276911310,74604
Darius,Hendrich,562131578,74792
Bertolda,Rottenborová,611343683,43512
Živa,Longobučková,545318366,53375
Vanda,Dofková,936753846,43524
Zaira,Križková,126599779,71000
Timur,Machulík,983816616,79844
Eliáš,Bušik,741502770,70043
Slavěna,Kotoučková Halouzková,104700457,56804
Jolana,Gwy¬dzová,300575829,53865
Gordana,Bialończyková,259921108,62300
Tomáš,Albertazzi,627539523,34526
Ignácie,Hodeková,124665488,75605
Inocenc,Lamprinaku,623536264,58224
Maud,Corriasová,430175426,60100
Tomáška,Kubů Báčová,590983061,43904
Lota,Kreissová,784380420,33444
Ludvíka,Mermoudová,852111215,37825
Irma,Taušl Procházková,789272626,78314
Anselm,Leddin,664527090,14003
Gedeon,Mako,489141548,43924
Havel,Glushchai,807823620,14000
Vlastimíra,Mayringerová,786888397,28102
Sinkler,Kočib,222493392,79084
Všerad,Plitko,713524182,69185
Severín,Schveiner,192734426,39821
Flóra,Rabieová,659367472,69601
Elvíra,Ondrušová Hýlová,204106996,77200
Alan,Malarkey,569412724,78962
Mnislav,Podlisnyi,794441713,14400
Fidel,Tran Hau,133452469,72529
Emanuel,Punt,571076214,27601
Dominik,Lávika,360979498,34954
Svatoslava,Altschmied Jarolímová,492371125,67161
Inocenc,Saliyev,470574351,46824
Benedikt,Irgashev,256099373,74743
Kryšpín,Slavyanova,172209923,16100
Edvín,Záhorodný,856780399,73534
Vladimíra,Machalíček Pekařová,268520855,53351
Osvald,Druţa,329418213,33202
Zenobie,Sedláčková Šrajerová,485071654,31700
Jana,Dovalová,829485870,59221
Filomen,Bezvald,155608486,66409
Redmond,Petrók,247265675,73904
Miloslav,Nezhukhivska,242379375,35741
Loreta,Avdaljanová,577130900,46343
Volfgang,Calinao,374403113,26754
Lota,Lekićová,730763565,26712
Elvis,Sabán,930130741,59451
Atanázie,Hodinková Fuková,455820723,72400
Danica,Spicová,868804489,62800
Filipa,Belháčová,982077448,27002
Iris,Rajglová,478416394,46012
Donáta,Zugarová Zezulová,255775918,14100
Miroslav,Groe,704496069,46006
Alfréda,Vohárová,558370987,67973
Rolf,Viskot,987063022,66432
Michal,Lendle,927350797,54213
Abdon,Bousek,315993093,33038
Gustava,Kanovníková,810904017,10200
Job,De Looij,605484507,31100
Arpád,Vielgosz,659641126,69123
Eufrozína,Bibrová,636374988,37702
Arabela,Schewczuková,648083546,66444
Smil,Perinet,427042044,37384
Dalida,Makešová,949338695,46861
Vilém,Pashchenko,161462369,28403
Kilián,Figurska,453061459,78381
Tobiáš,Gomoąák,336171451,26724
Hostivít,Semáč,638429041,77010
Božidara,Kulmová,715190206,40336
Denis,Bui Tan,246382268,66406
Erik,Shaal,843095079,73959
Miromila,Trúsiková,843049546,35721
Izaiáš,Vigh,375497801,39301
Bořek,Hildebrand,923653826,37881
Rovena,Míchalíčková,572981636,33805
Svetozar,Pašiak,467469348,26205
Eusebie,Hőppová,257617116,66602
Adéla,Zápařková,461890525,34022
Prosper,Gurzan,501389143,39162
Bohumíra,Dünebierová,566928683,38443
Platón,Pervutynska,517290422,37324
Čistoslava,Endrychová,136626411,68402
Zaira,Roxerová,565765724,44001
Nevena,Rohlederová,678644213,37343
Kamil,Mizgin,761156796,25002
Přibyslav,Paci,102743232,39854
Lotar,Akmaev,708089093,53313
Hostimila,Hýblová Lesonická,388247109,58263
Gaja,Hohlerová,284134315,25742
Saxona,Beserlová,950298701,32100
Vanesa,Cetkovská Řehková,394361200,51742
Afra,Havrilčová,406706362,39843
Virgin,Saenger,760475132,69606
Rozita,Jubánková,385240715,77002
Vladimíra,Betková Kormanová,958896031,73936
Glorie,Klebánová,832123734,56161
Velimír,Erdene,811516284,39463
Milan,Rozmarin,891524005,68501
Dalie,Zronková Brožovská,756333151,33039
Soňa,Talacová,202134684,79368
Fedor,Leshtanska,294904718,55224
Ondřejka,Petkovičová,469210839,38601
Ludivoj,Lavran,942325451,74721
Jasna,Stryhalová,155277549,40753
Otakara,Pavláčková,957179081,58831
Veronika,Lysá,530620447,55222
Saxona,Dudniková,504659809,41132
Cézar,Stromský,329336822,28575
Tibor,Lanciger,602130628,75607
Omar,Aghamirzayeva,751357059,75107
Vanda,Tafičuková,126540040,73312
Rozina,Gololobovová,893219989,58271
Zachar,Punge,597967899,35744
Sinkler,Tabala,128273432,54973
Renáta,Simonelli Šafránková,514984508,76326
Bratislava,Jakicová,126037012,33310
Sofronie,Kożdońová,192478094,29002
Bořislava,Pavlasová Schwarzová,499683401,68304
Myrtil,Bordei,254507849,73306
Kasián,Caracas,640415588,51725
Natanael,Matarangas,743305489,56963
Dalimil,Klepa,223928772,67973
Antonín,Vú,149297998,46323
Atanázie,Kalčicová,987472516,43144
Otakar,Ulbrych,572347351,51205
Jozue,Van Doornik,839107294,69176
Rut,Krutioková,796268991,56154
Platón,Vasylyniuk,197827999,69682
Armand,Zeťák,993081803,67154
Samuela,Lhotová Daníčková,252157045,66454
Grácie,Machačková Linková,973273921,27353
Jaromír,Tysowecki,275483167,47006
Severín,Kochannyj-Goralčuk,437270568,78962
Nila,Grant Alešová,488267064,28129
Andrea,Krýslová Ježková,649178520,68354
Malvína,Ondráková Lírová,522823712,39452
Horymír,Leander,960314488,14100
Heřman,Najemi,865664177,34535
Lenka,Bunićová,533853204,69156
Nina,Kolská Tryznová,813659144,74763
Saul,Karaus,314680677,39815
Drahotín,Ibradžić,855884638,26723
Tadeáš,Durdanyn,956983263,28127
Bohuslava,Gruntová Jakubcová,475010199,76319
Krasoslav,Prask,680483291,43411
Honor,Olszak,965941277,58234
Darius,Errington,805600864,54102
Jošt,Hakouk,840317635,50314
Svatoslav,Kapel,395593327,58864
Emil,Victorov,224695068,69639
Eusebius,Zemenčík,891456117,25210
Ildika,Lelláková,472231231,73952
Knut,Grozdanič,456723079,54103
Frída,Pikalová Loučková,981889823,19300
Adolfa,Kamelská,890928444,73949
Koloman,Zvonek,200922513,59201
Branislav,Mackowiak,960182996,56993
Arna,Vaškovicová,286652373,38473
Jošt,Schlik,156786750,51742
Rozvita,Dorážková,855654887,43807
Palmira,Alekberovová,558447246,58284
Maxmilián,Bourji,256079958,38402
Lina,Novákmatějková,893187475,67403
Velimír,Matthey,230347399,73954
Antonín,Manovytsky,495529504,66441
Anastáz,Kicherer,956474704,46010
Pelhřim,Haines,362069748,79312
Zoltán,Hirmer,199489927,47156
Herta,Simitschová,874990067,34534
Zaida,Kaganovičová,945603491,28522
Haštal,Kirchdörfer,338100904,29471
Hyacinta,Klučkovičová,148196469,33824
Naneta,Blaháčková,161118835,54451
Žaneta,Koutná,467236833,73535
Ladislava,Vodešilová,848411642,67937
Cyprián,Cikrt,282397138,51251
Pravoslav,Bartásková,875524695,34032
Roland,Chelidze,923235034,37832
Gál,Dumbrov,374817630,79802
Albrecht,Grundz,560466230,41122
Klotylda,Bombera Piskačová,832410431,36455
Arabela,Beránková Iščenková,120431881,69181
Herta,Kalocsányiová,295663534,66904
Honor,Holodniok,218302408,28126
Marie,Doumelová,551407777,43944
Ervína,Jaroszová,686710508,50370
Leticie,Beluská,526811357,25708
Mariola,Jakupková,375941751,74245
Adéla,Pribyšová,242915665,34544
Afra,Dosoudilová Nováková,835389117,58257
Virgin,Rabenseifner,987934785,47113
Kazimíra,Svrčková,979642660,58002
Gerarda,Veckerbauerová,651296973,73944
Rozvita,Dulkeridisová,863685450,25068
Osvald,Kieselbach,170904268,73981
Anatólie,Hladká Fialová,914926915,40334
Gaston,Ryumin,536535576,76341
Rina,Kűhlová,143373374,27064
Platón,Krbálek,399365601,59101
Leona,Zűrrerová,722524305,58265
Vladislav,Fryksell,864554584,35801
Martina,Věličková,916775976,75504
Gustav,Stuchl,433172328,67181
Lambert,Tsutsup,671932696,43965
Slávka,Picklová,521717230,68204
Palmira,Ožvoldová,896733820,78375
Hostimil,Těchovský,231751836,66466
Evan,Sauter,688292084,41155
Lev,Stoev,841369612,18000
Baltazar,Partskhaladze,846111536,74238
Gražina,Kahoferová,967116665,54452
Vladimír,Terza Vuković,336839525,37381
Ezra,Marras,463602015,26727
Leona,Mujčinovićová,452940905,69006
Arnold,Tepavčevič,311690031,62600
Jasmína,Hrodková,210623403,25721
Aleška,Konopáčová,990635154,73956
Otmar,Ben-Perets,217985943,35707
Aurora,Strakoňová,560935340,41742
Palmiro,Rashkova,311804050,63500
Mlad,Feuerlicht,534228210,68725
Izidor,Horyachko,103559121,33038
Sabrina,Maruňkevičová,397086265,67501
Lukrecius,Chamra,267010038,75368
Vasil,Zolin,851257848,25787
Iva,Hobzíková,341243179,73953
Zachar,Kolomejceva,243002321,35761
Sabina,Krebsová,191682268,66409
Rajsa,Tišerová,965291666,37007
Armand,Feith,569936566,67931
Gina,Miklášíková,822293837,66411
Michal,Rybiař,438835805,67505
Aurora,Kuijpersová,460335746,68737
Dobromil,Lanc,145114753,37311
Sokrat,Mytrofanova,692650558,36238
Ivana,Dudziaková,846256757,37343
Miloš,Bittara,353021123,27327
Luděk,Pumm,292246723,50734
Izaiáš,Gwo¬dzik,121622870,34502
Hermína,Egrmajerová,732260505,70030
Rút,Jallitschová,362455449,58272
Horác,Andrási,683226535,37833
Moric,Aldabagh,151237336,76707
Odeta,Ciesarová,529058111,46821
Samson,Burchard,193338788,59245
Fedora,Uhrová Vaňková,786376891,35708
Fridolín,Bodenbender,836350327,69604
Rodan,Peet,514553518,43003
Rozina,Musálková Jeckelová,572856575,39858
Rudolf,Bashta,872243619,78811
Lubomíra,Cimmermanová,846116071,37003
Danica,Kúdeąová,856906059,51721
Dobromíra,Stummerová,366822957,32800
Rozálie,Millichová,773594044,79817
Mervin,Firer,410540960,37705
Gerard,Gkouliamanis,162532959,28144
Michaela,Latinovićová,750096521,36221
Jordana,Burketová,995809391,78335
Lukrecius,Rangwanlai,426615938,35491
Blahomil,Tomľan,519022865,13004
Vendelína,Poletínová,910909272,54974
Drahoš,Matějiček,990916657,40725
Teodoz,Kacanu,123603034,75615
Ludiše,Lecianová,608819341,38602
Nezamysl,Straltsou,755711771,71800
Hortenzie,Gerčicová,202798736,79393
Aram,Biruk,295054855,67156
Vojslav,Metnar,967274522,41742
Leontýn,Wongdao,870946896,26255
Nela,Hassan Karešová,360604158,40334
Glorie,Maciejková,577108967,39165
Zenobie,Erricová,786072669,12006
Atila,Kalvaster,789267469,25401
Arne,Hammachi,875823539,69123
Albrecht,Brennan,270325486,56164
Ildika,M'rabet Krajánková,768105510,78833
Vincenc,Grafov,331144365,68706
Vladan,Damašek,497362126,50333
Melánie,Baňkovská,463047704,51773
Dina,Gelbkopfová,332807579,66466
Bruno,Nikonjuk,991558184,54213
Elza,Jámborová,767208878,34038
Miromila,Nahiová,798898953,27021
Albrecht,Soloviy,515808588,73938
Helena,Paraškevová,779892605,34957
Uve,Vashkova,860617226,38282
Gerazim,Skrášek,123101277,37364
Horymír,Adamičko,707856525,76841
Kolombín,Křesánek,579624404,67556
Marcela,Gumulková,938589215,11001
Heda,Bizoňová,281034611,33401
Muriel,Piestiková,157209380,75622
Dominika,Bartolomeiová,986355552,78815
Rafael,Garci,196059439,46361
Teobald,Cypris,708660198,68733
Zderad,Przymus,332234768,56805
Vesna,Pytlíčková,832554994,35761
Etela,Lamiková,356776612,75116
Penelopa,Dulkajová,507918495,25265
Izmael,Rebidáš,445222608,76332
Léda,Osvěčinková,974408263,50721
Alžběta,Vopravilová Dvořáková,903912799,33811
Čeňka,Pfohlová,291757542,56942
Myrna,Yaghobová,798585273,58264
Lorna,Johánková Harhajová,410263915,27378
Genadij,Samarkin,821705450,34101
Kamil,Kačmary,477101825,72100
Laurenc,Sikorai,597210765,73531
Edgar,Trepakov,539136062,41501
Brigita,Hrazdilová Panáčková,428091849,25741
Marieta,Mříhladová,289252178,53002
Věnceslava,Librontová,641647189,38473
Tereza,Siková Kultová,377143749,14800
Marika,Ulihrachová,419954493,50782
Mariana,Vavroušková,405062091,14300
Ctislava,Hanžlová Krejčíková,292035344,54462
Dezider,Ogon,705727377,26707
Gál,Talafous,530382665,76006
Soňa,Slavíková Lesniaková,632639463,28914
Katrin,Porubovičová,113498268,75506
Eleonora,Kozemská Křížová,166312380,50303
Mona,Housková,341022990,51102
Rút,Kordiaková,832523780,68357
Katrin,Muzikářová Kovaříková,389472761,76824
Jarolíma,Wiulsröd Lantová,569260051,38486
Zbyhněv,Dang Thi Van,652983732,34535
Havla,Mařanová,276161115,38737
Skarlet,Svidenská Hálová,237899139,78703
Drahotín,Hrodetska,174227756,66482
Nikodéma,Krausová Křenková,451243684,46401
Květoš,Horch,600730925,47118
Serena,Vutkanová,689958092,66444
Vojmír,Dinkova,994039324,66434
Pankrác,Hryncher,279828906,76834
Blahomíra,Klyginová,833585431,78391
Virgin,Serri,945287418,50303
Justýn,Beutelhauser,782247881,74237
Mariana,Schöpeová,705919329,54984
Vojslava,Nomilnerová,342239189,25084
Perla,Popovičová Dušková,461210077,68706
Věroslav,Flores Diaz,605798348,41001
Ruben,Buchy,541730121,34174
Nikodéma,Pavlíková Oppltová,483955729,67933
Robinson,Donáth,442174003,69123
Lubomíra,Herdinová,154304870,51238
Žakelína,Braithutová,598280783,27713
Drahoslava,Ilcsiková,234077275,25751
Žitomír,Kauzal,391245745,38425
Zita,Vávrová Lysíková,554181222,26706
Gvendolína,Mšalová,925750340,76802
Anatólie,Jelínková Němcová,157036377,50705
Samson,Dikbayir,213261762,74272
Bohumír,Weinfurt,664832594,78378
Barnabáš,Brádňan,494818023,50306
Adalberta,Vancová,994197387,56111
Marcela,Gondolová,475304904,69126
Garik,Alkountar,468422241,46002
Vladan,Lanne,458473738,38426
Amát,Cupcenco,393663302,32800
Linda,Lima Burianová,457327165,78311
Sidonie,Kubiniová,512271165,67573
Kazi,Fundáková,135984407,67553
Kasián,Heyna,211300787,68752
Norma,Vopletalová,732031143,76332
Dina,Dubinkinová,801888090,78820
Medard,Fugmann,714858602,63900
Voršila,Mottajcseková,305139791,73998
Garik,Tyvoňák,489535074,58861
Ofélie,Lokosová,473143272,39807
Přibyslava,Burianová Nováková,806776296,29305
Senta,Pindiaková,738915210,19300
Astrid,Mešhlová,956956763,54226
Dobroslava,Rzehová,219757291,50753
Vlastislava,Rimplerová,444376559,76834
Bratislav,Tsharakyan,901186105,33024
Petra,Romanczinová,313704271,29473
Ivona,Urbáneková,224670309,40006
Vlk,Ozdowski,460279381,29472
Bohuslav,Le Quyen,974089741,53332
Šimona,Clarková,214938173,53375
Petronela,Irahetová,439023538,37004
Cyntie,Melíšková,833463916,51254
Oktavián,Fahrenberger,373890737,75125
Kim,Jandečka,576086163,68334
Brian,Cebuľa,233973162,68737
Ester,Halamičková,454126459,34151
Emerich,Prommersberger,917668451,33025
Adéla,Kühmelová,188179863,43156
Darius,Szilágyi,425547212,56132
Veleslava,Franke Kidorová,255060326,40723
Dalida,Fritschi Matušková,447965844,73958
Alina,Ahlersová,142367487,43522
Upton,Pozsgai,174803055,46847
Rudolfa,Jagdvirtová,661611119,43915
Pantaleon,Stinka,393593799,28144
Sebastián,Dahi,146375196,39176
Alexej,Fuchsova,824394809,79805
Paris,Choptij,680287697,28166
Radim,Keech,906144768,47106
Gothard,Poliačik,791265421,61200
Teodozie,Balazyová,909363452,27002
Chrabroš,Danysz,226998788,36463
Polykarp,Kornfeld Spurný,179608544,74271
Hovard,Khadzko,837154665,58292
Alida,Jablonovská,179480924,54472
Budimír,Hoang Thi Ha,410171990,74241
Uve,Heap,366554328,79849
Gita,Vyletělová,253917557,78322
René,Lukjanovyč,706107813,58291
Žaneta,Moškovičová,829226397,33563
Zdeněk,Cygler,731395587,72000
Bedřiška,D'ulisseová,991008403,37831
Afra,Samisová,596642529,22200
Romul,Vescovo,371438987,69616
Přibyslava,Komlóová,861310758,58834
Vojslava,Caisînová,264179453,78378
Chranislav,Kapounek,410281619,54907
František,Paršina,499254237,28533
Lola,Randtová,999483098,73401
René,Oubramová Radová,388482146,51264
Richard,Bainhofner,522147690,25724
Viviana,Pustówková,597209711,56167
Bojan,Balukh,837904380,68309
Hostivít,Ječný,955037763,27328
Adalberta,Giesel Priehodová,552474175,34545
Simona,Hyrniková,743927989,29421
Teodozie,Palatová,758835050,51781
Radana,Zalcerová,119591480,28935
Ctirad,Grandamy,803678135,79604
Glen,Hubáček,144523863,27033
Aranka,Mészárová,706187160,75114
Ludoslav,Zajčenko,400357594,74720
Aurora,Kintlyová,928078521,79373
Ambrož,Kapeluch,582220539,76312
Ludvík,Hluski,334674554,28125
Sebastián,Griesa,207049880,26724
Mlad,Rathuzký,543719946,79207
Abraham,Matušinský,832515516,60700
Běla,Ettelová,503161116,29442
Slávka,Brychtová,815714421,73994
Leontýn,Ehrentraut,373351697,58813
Parsival,Náhori,755508902,25726
Bibiana,Vaňková Kubíková,224836354,39426
Vilém,Bélafi,931548804,39118
Lola,Turkorýklová,102443702,46373
Genadij,Ovinova,347712347,38715
Michal,Bukera,229009928,12006
Hovard,Saral,548360128,39806
Brigita,Bomhoffová,447137232,28163
Liboslava,Turňová,874680561,76321
Randolf,Olšbauer,243562018,68203
Vojmíra,Moricová,928346646,54937
Adin,Pajlík,994647883,36262
Polykarp,Vorobkanych,742140186,33901
Mariola,Yiyitová,172337941,79852
Afra,Hartauerová,864171688,41156
Stojan,Půža,931755689,19700
Amadeus,Castleden,336927694,27206
Ivan,Danziger,386755671,62800
Šavel,Kalkuš,701299643,43401
Teobald,Andrushchenko,681444612,76811
Melánie,Börnerová,355865512,79081
Mnata,Seen,878238612,15500
Dorián,Caletnic,724017228,14500
Berenika,Hubalová,385541733,36207
Pravoslav,Aigermannová,904364717,34502
Birgit,Fajglzávodská,270439618,73306
Viviana,Kušová,295148904,58223
Egona,Blažková Bajzíková,855019352,28575
Otýlie,Kuřímská,214889266,74295
Nepomuk,Lapšo,341061708,68742
Ivona,Dürnsteinerová,962751210,41114
Roberta,Grodová,180648217,54226
Jenovéfa,Paszandová,802792231,40327
Stáza,Berntová,553748020,46804
Budimír,Koňan,575640772,37810
Armand,Scherr,792202664,75505
Paris,Kerch,165393213,66467
Anselm,Fořst,171568333,76005
Jolanta,Michalčová,745958770,76311
Damián,Petrides,475971768,22000
Jimram,Korčomacha,226347961,19600
Ervín,Bayadyan,390176543,56945
Markéta,Mondiková,940717604,54233
Amáta,Schorová,154007308,79847
Darina,Holzbauerová,907639231,56201
Lucián,Malat,613787254,69108
Hostislav,Hugo,476846349,37862
Ignácie,Hrudíková,735887676,47112
Omar,Kasar,131956070,43502
Vilém,Shtiglava,272232560,37873
Klement,Stefanovic,944401112,25101
Božena,Fridrichová Kunešová,482437830,69156
Grácie,Vicešová,334128150,33035
Marita,Horzyková,838492798,54361
Etela,Tanicsová,105438254,44003
Randolf,Byczkowski,932621472,30900
Teodorik,Niessner,428605374,33401
Cecílie,Kvaiserová,389949967,41803
Fatima,Fónioková,186029201,53854
Růžena,Arťušenková,822378095,46311
Cyprián,Alvarado Ancieta,571982466,66403
Pelhřim,Appadoo,530477258,50366
Petronela,Kuntscherová,159864549,51254
Věroslav,Spaychys,437265917,33805
Dluhoš,Szücs Sipos,539181931,67532
Svatobor,Huaytalla Suarez,731220382,79827
Vanda,Groissmayerová,522408645,78342
Flavie,Calabová,122716494,74716
Lukrecius,Zielewska,506733655,43404
Branimíra,Hackenschmiedová,727095446,14300
Pamela,Brhelová,870129892,76323
Gaja,Ciranová,394921169,17704
Milota,Turbak,652347862,43403
Fatima,Valkounová,725113270,74223
Jonatan,Löwen,955221322,75144
Kajetán,Mulin,964115155,54958
Arzen,Lachawitz,730709801,70043
Zaida,Bezová,799051633,39848
Anděla,Kavlíková,388043495,64100
Ždan,Kushniryuk,962578727,25101
Jacek,Demtsun,658352096,76701
Livius,Passarge,472489369,27306
Stáza,Poráňová,116945031,46334
Ráchel,Plašková Kvapilová,476513547,33401
Mnata,Baniak,608085736,33828
Vítězslav,Kuluri,835225119,50732
Valerián,Inozemtseva,319269136,79343
Sámo,Eiras Tobio,834671039,33564
Nikola,Hucula,996341734,38472
Urban,Petschnigg,895516903,69699
Kunhuta,Storinská,776514474,56501
Gordon,Bitinas,306744916,26718
Taras,El Mahmoudi,421291076,29411
Vladimír,Davenet,271904552,76875
Alan,Steier,103902862,33903
Blahoslava,Szendiová,700387138,67525
Antal,Palun,874911383,46002
Izidora,Menhardová,863859525,15001
Libora,Opialová,454634871,12001
Denisa,Fundusová,173371229,78398
Cecil,Cakalidu,306593654,79069
Myrna,Dzieržegová,149958880,69504
Romuald,Maczík,487546804,58823
Justýn,Karczmarzyk,955254411,51244
Anděla,Kostyálová,546393147,38272
Sixt,Sirisak,347027875,66408
Vladimír,Ricco,503722063,36001
Augusta,Křivá,349332568,73511
Jošt,Schlinz,549625439,46871
Anselma,Werflová,912175242,75135
Diviš,Buniowska Kwaśnik,761014469,74274
Etela,Pejšmonová,655061389,79371
Nevena,Sotonová Juránková,211873546,78804
Lukrécie,Skorvanová,835625694,37899
Scholastika,Jarmičová,690306914,71500
Virgil,Myteiko,204578723,79061
Horymír,Portman,569513410,34407
Milada,Milerová,650403520,74282
Metod,Laubacher,425208383,27732
Job,Obermajer,233991811,56156
Igor,Ceglarek,332246423,50326
Žarko,Lavas,181514724,27705
Brian,Vondřička,788681559,41164
Izák,Rozhi,938276472,69651
Izabela,Rožašová,517913768,73909
Alva,Záhoř,938853144,41753
Arkád,Práznovec,814011468,58801
Dalibora,Reitmayer Kličková,666916390,43502
Rajsa,Kulanovičová,706955565,40711
Přibyslava,Nogawczyková,468376556,58291
Marcel,Gorelikov,367579824,69611
Zaira,Svjanteková,127527477,34153
Anatázie,Arcangeliová,632944619,27326
Faustýna,Tunikowská,153996093,26743
Lev,Marolle,118180337,25165
Nikita,Jurga,458479366,46355
Olbram,Zamecnik,956889924,79369
Blahomila,Zejdová Bařinová,906180405,28167
Teofil,Levkovec,988393372,35122
Eunika,Hublová Filadelfiová,421486636,25209
Dan,Abou Assi,123013374,67405
Renát,Gloziga,109485376,56906
Kvido,Smaržik,100851795,78961
Tomáška,Chňupová,605620520,53863
Lubomír,Pajma,476879521,26221
Irvin,Izmajlova,811845799,37333
Květoslav,Raš,633093825,78354
Ludoslav,Michališín,110733732,11000
Ema,Reitmaierová,631894095,73541
Natálie,Pižlová,312714447,79827
Rajsa,Akritidis Čtvrtníčková,205645020,58286
Rafael,Robčinskij,534936620,67963
Beatrice,Beekmanová,425181956,66458
Brian,Lekov,219203656,51701
Naděžda,Goltschová,767179626,34002
Robin,Kobělař,514856370,25231
Boleslav,Brough,700880884,25075
Engelbert,Dudukčjan,941339785,54701
Job,Minin,873547368,39704
Hvězdoslava,Foskettová,163090749,41181
Sidonie,Lozartová,880036442,74731
Pilar,Zamazalová Szeniawská,741239610,31700
Krasava,Caisinová,102704829,39161
Fidelie,Figalyová,282597884,43963
Alban,Kubaško,353073726,25205
Marie,Trzasková,357778346,66482
Filip,Stiedl,951771766,53943
Aurel,Marrocco,872628205,36005
Natálie,Heisslerová,851157729,76399
Nika,Podgorská,216626525,40778
Klotylda,Velanová,384002134,54957
Fabie,Stiernborgová,504252351,40321
Ignácie,Pavinská,173679556,38226
Slavomila,Pavčoková,843987567,78322
Milada,Klenovičová,932624987,51212
Otýlie,Oščatková Součková,349516152,74236
Severín,Le Thuan,412153816,74741
Alice,Kokšalová,473065731,43983
Hana,Kanovníková,396637675,25208
Danuta,Housarová,964287517,46826
Amand,Masella,416837013,17700
Ariel,Rohlíček,232984985,35005
Tankred,Stenka,915823940,50776
Volfgang,Póczoš,202771943,26705
Bojana,Ormisová,479849770,47105
Hyacint,Marras,276787073,43404
Branimír,Kornyliv,209000051,75643
Geralda,Barcíková,204575135,33822
Virgínie,Bellingerová,304787783,50315
Alina,Juretzková,508964009,76801
Voršila,Visičová,258529607,34041
Gerard,Pondela,807547898,39117
Gunter,Hul,114729013,41184
Dobromíra,Despičová,167464855,41801
Iboja,Birínyiová,516248550,64100
Lucián,Chop'yuk,627709092,68332
Jorga,Mrvíková Šavelová,950623768,32500
Zlata,Enkhbaatarová,292175200,35753
Veleslav,Khazri,522936822,53962
Markéta,Hulánová,796549556,39118
Hovard,Caruso Motagne,777622556,51763
Tobiáš,Patuschka,594600200,51254
Iboja,Cvoreňová-Kavúrová,502308682,56934
Miluše,Drobenová,613261650,26285
Arnolda,Ventová Nebeská,105605601,74241
Agaton,Hofrik,569334314,28507
Emanuel,Sykorovský,983192746,38901
Vilmar,Paligorova,394224746,73946
Petr,Khindl,385806091,46312
Ofélie,Koscelníková,962322216,56906
Uršula,Depriestová,656453536,10400
Rozálie,Cimoradská,179351416,39843
Kolombína,Tymrová,535023987,74234
Gvendolína,Zywacziwská,418719444,50742
Vojmíra,Strőmsholmová,560636891,70037
Lada,Sekerková Zsambová,128263645,66484
Manuel,Petenko,341922183,73958
Stáza,Buzovská,912757222,35483
Grant,Luzhniak,654273834,26701
Květa,Ledenkovová,181450356,25225
Aldo,Tsiareshchenka,149668141,59256
Velimír,Batromij,538132555,66453
Gita,Otépková,554616227,39470
Budimír,Kiesewetter,466893910,25167
Jonáš,Mozsi,338731498,67576
Dobromíra,Sušienková,950841141,58242
Ilja,Ponzel,353663259,37804
Nora,Dubravíková,663661088,57201
Bořislav,Feledik,268033393,79846
Rita,Figurná,511929605,39422
Ábel,Majzr,332233272,67402
Libuše,Koliandrová,610860618,50011
Denis,Kajtezović,879247471,34167
Zenobie,Maciejovská,571010826,39156
Margit,Tubová,656532891,37301
Laurenc,Netter,924015060,53833
Sedrik,Ilchuk,525750757,69505
Norbert,Dudla,455621710,47154
Ivan,Tadevosyanova,870614257,46831
Roger,Voroshilov,536648218,58853
Jasmína,Karagianni Jahodová,320012226,59453
Napoleon,Al Masani,499467891,67532
Ferdinand,Samotovka,531475342,35707
Rút,Sůlková,433968781,44004
Oxana,Doig Escobarová,777902281,50364
Eulálie,Dzieržegová,972761532,58813
Nila,Verfürthová,279891668,40702
Roch,Charbonnier,990777653,69614
Vilmar,Nahornyuk,843836183,79852
August,Lylo,456708457,77900
Robin,Bonorianto,871869262,53354
Ivana,Christiansenová,658468874,71300
Robinson,Radostný,537066041,66453
Čeněk,Ananti,525018317,59241
Lev,Lusha,463856052,26285
Jeroným,Jaso,104921861,73999
Hostimila,Köpperová,890679182,73904
Bořislav,Bohačik,821144454,74730
Vít,Liniger,346231426,74235
Hostimil,Ehmich,764796602,37011
Arnolda,Despotovičová,573324956,76811
Ivo,Rapta,416817875,56922
Milouš,Zosig,934895323,66412
Olympie,Vorbruggová,685983168,29475
Ctirada,Sáňková Habadová,637603223,50357
Dobroslav,Tábořík Ponert,821453684,17000
Prosper,Narmaniya,224712337,37363
Lenka,Josefiková,290009410,37311
Daniel,Ritzný,991781235,38735
Vojslava,Učíková Šafránková,743773465,43907
Jana,Strelcová,108959474,41185
Flavián,Luhvishchuk,322941818,76852
Adam,Nahurskyy,594330314,58284
Michal,Sanchez Rodriguez,823462816,27052
